name,type,value,date
天津市,,4.9,2005年
天津市,,4.5,2006年
天津市,,4.44,2007年
天津市,,3.86,2008年
天津市,,3.95,2009年
天津市,,3.9,2010年
天津市,,3.83,2011年
天津市,,4.16,2012年
天津市,,7.87,2013年
天津市,,7.72,2014年
天津市,,7.56,2015年
天津市,,6.97,2016年
天津市,,4.86,2017年
天津市,,4.87,2018年
浙江省,,,1999年
浙江省,,410.46,2000年
浙江省,,406.96,2001年
浙江省,,409.33,2002年
浙江省,,406,2003年
浙江省,,414.98,2004年
浙江省,,402.37,2005年
浙江省,,344.96,2006年
浙江省,,337.62,2007年
浙江省,,337.6,2008年
浙江省,,353.81,2009年
浙江省,,381.23,2010年
浙江省,,410.98,2011年
浙江省,,431.24,2012年
浙江省,,443.19,2013年
浙江省,,467.33,2014年
浙江省,,487.04,2015年
浙江省,,490.27,2016年
浙江省,,472.37,2017年
浙江省,,463.25,2018年
