name,type,value,date
杨幂,,33014,2019-11-14
杨幂,,35890,2019-11-15
杨幂,,37284,2019-11-16
杨幂,,36919,2019-11-17
杨幂,,34153,2019-11-18
杨幂,,30118,2019-11-19
杨幂,,27514,2019-11-20
杨幂,,29642,2019-11-21
杨幂,,29434,2019-11-22
杨幂,,41099,2019-11-23
杨幂,,49002,2019-11-24
杨幂,,38924,2019-11-25
杨幂,,33257,2019-11-26
杨幂,,33106,2019-11-27
杨幂,,31135,2019-11-28
杨幂,,33584,2019-11-29
杨幂,,37423,2019-11-30
王一博,,56009,2019-11-01
王一博,,73341,2019-11-02
王一博,,72464,2019-11-03
王一博,,57537,2019-11-04
王一博,,51349,2019-11-05
王一博,,48329,2019-11-06
王一博,,49382,2019-11-07
王一博,,56047,2019-11-08
王一博,,62891,2019-11-09
王一博,,66966,2019-11-10
王一博,,63914,2019-11-11
王一博,,62611,2019-11-12
王一博,,54168,2019-11-13
王一博,,49713,2019-11-14
王一博,,50981,2019-11-15
王一博,,58829,2019-11-16
王一博,,63008,2019-11-17
王一博,,54215,2019-11-18
王一博,,50117,2019-11-19
王一博,,47378,2019-11-20
王一博,,47179,2019-11-21
王一博,,52444,2019-11-22
王一博,,58324,2019-11-23
王一博,,59778,2019-11-24
王一博,,48860,2019-11-25
王一博,,47270,2019-11-26
王一博,,44033,2019-11-27
王一博,,41618,2019-11-28
王一博,,45581,2019-11-29
王一博,,63663,2019-11-30
高云翔,,19610,2019-11-01
高云翔,,10413,2019-11-02
高云翔,,8263,2019-11-03
高云翔,,16593,2019-11-04
高云翔,,26793,2019-11-05
高云翔,,16738,2019-11-06
高云翔,,16826,2019-11-07
高云翔,,17013,2019-11-08
高云翔,,11213,2019-11-09
高云翔,,8426,2019-11-10
高云翔,,12642,2019-11-11
高云翔,,18452,2019-11-12
高云翔,,17599,2019-11-13
高云翔,,18296,2019-11-14
高云翔,,13816,2019-11-15
高云翔,,10070,2019-11-16
高云翔,,8009,2019-11-17
高云翔,,15580,2019-11-18
高云翔,,44229,2019-11-19
高云翔,,60397,2019-11-20
高云翔,,30090,2019-11-21
高云翔,,20284,2019-11-22
高云翔,,10242,2019-11-23
高云翔,,7590,2019-11-24
高云翔,,10004,2019-11-25
高云翔,,11267,2019-11-26
高云翔,,999196,2019-11-27
高云翔,,287740,2019-11-28
高云翔,,137782,2019-11-29
高云翔,,80813,2019-11-30
赖冠霖,,37846,2019-11-01
赖冠霖,,51437,2019-11-02
赖冠霖,,52283,2019-11-03
赖冠霖,,33732,2019-11-04
赖冠霖,,48099,2019-11-05
赖冠霖,,51963,2019-11-06
赖冠霖,,50830,2019-11-07
赖冠霖,,58934,2019-11-08
赖冠霖,,77116,2019-11-09
赖冠霖,,68766,2019-11-10
赖冠霖,,40624,2019-11-11
赖冠霖,,54395,2019-11-12
赖冠霖,,51783,2019-11-13
赖冠霖,,53829,2019-11-14
赖冠霖,,62380,2019-11-15
赖冠霖,,93794,2019-11-16
赖冠霖,,107457,2019-11-17
赖冠霖,,67662,2019-11-18
赖冠霖,,76595,2019-11-19
赖冠霖,,80355,2019-11-20
赖冠霖,,89630,2019-11-21
赖冠霖,,90685,2019-11-22
赖冠霖,,110558,2019-11-23
赖冠霖,,107021,2019-11-24
赖冠霖,,66912,2019-11-25
赖冠霖,,56189,2019-11-26
赖冠霖,,49191,2019-11-27
赖冠霖,,42063,2019-11-28
赖冠霖,,45950,2019-11-29
赖冠霖,,63216,2019-11-30
易烊千玺,,98734,2019-11-01
易烊千玺,,118027,2019-11-02
易烊千玺,,116397,2019-11-03
