name,type,value,date
四川省,,10530,2009年
天津市,,1645,2009年
西藏自治区,,649,2009年
新疆维吾尔自治区,,3261,2009年
云南省,,6486,2009年
浙江省,,6935,2009年
重庆市,,3173,2009年
安徽省,,8111,2010年
北京市,,3013,2010年
福建省,,4657,2010年
甘肃省,,3814,2010年
广东省,,20433,2010年
广西壮族自治区,,7673,2010年
贵州省,,5287,2010年
海南省,,1636,2010年
河北省,,8575,2010年
河南省,,13033,2010年
黑龙江省,,4436,2010年
湖北省,,7767,2010年
湖南省,,8404,2010年
吉林省,,3386,2010年
江苏省,,9188,2010年
江西省,,5270,2010年
辽宁省,,5578,2010年
内蒙古自治区,,3116,2010年
宁夏回族自治区,,841,2010年
青海省,,718,2010年
山东省,,11414,2010年
山西省,,4985,2010年
陕西省,,5434,2010年
上海市,,2863,2010年
四川省,,9866,2010年
天津市,,1980,2010年
西藏自治区,,634,2010年
新疆维吾尔自治区,,3203,2010年
云南省,,6133,2010年
浙江省,,6868,2010年
重庆市,,3402,2010年
安徽省,,7669,2011年
北京市,,3988,2011年
福建省,,6532,2011年
甘肃省,,4111,2011年
广东省,,22926,2011年
广西壮族自治区,,7311,2011年
贵州省,,5202,2011年
海南省,,1740,2011年
河北省,,9546,2011年
河南省,,14498,2011年
黑龙江省,,5002,2011年
湖北省,,8005,2011年
湖南省,,8479,2011年
吉林省,,3353,2011年
江苏省,,11095,2011年
江西省,,5875,2011年
辽宁省,,5685,2011年
内蒙古自治区,,3767,2011年
宁夏回族自治区,,970,2011年
青海省,,930,2011年
山东省,,11562,2011年
山西省,,5585,2011年
陕西省,,6020,2011年
上海市,,4263,2011年
四川省,,9837,2011年
天津市,,2446,2011年
西藏自治区,,663,2011年
新疆维吾尔自治区,,3219,2011年
云南省,,6661,2011年
浙江省,,8588,2011年
重庆市,,3715,2011年
安徽省,,8395,2012年
北京市,,4095,2012年
福建省,,5002,2012年
甘肃省,,3959,2012年
广东省,,21053,2012年
广西壮族自治区,,6917,2012年
贵州省,,4729,2012年
海南省,,1767,2012年
河北省,,8517,2012年
河南省,,12881,2012年
黑龙江省,,4317,2012年
湖北省,,8283,2012年
湖南省,,7828,2012年
吉林省,,4090,2012年
江苏省,,10599,2012年
江西省,,5680,2012年
辽宁省,,7714,2012年
内蒙古自治区,,3301,2012年
宁夏回族自治区,,855,2012年
青海省,,816,2012年
山东省,,10598,2012年
山西省,,5591,2012年
陕西省,,5934,2012年
上海市,,3870,2012年
四川省,,10277,2012年
天津市,,2075,2012年
西藏自治区,,642,2012年
新疆维吾尔自治区,,2851,2012年
云南省,,6472,2012年
浙江省,,9091,2012年
重庆市,,3552,2012年
安徽省,,8356,2013年
北京市,,4704,2013年
福建省,,4759,2013年
甘肃省,,3685,2013年
广东省,,20453,2013年
广西壮族自治区,,7005,2013年
贵州省,,5328,2013年
海南省,,1687,2013年
河北省,,8091,2013年
河南省,,12349,2013年
黑龙江省,,4350,2013年
湖北省,,7915,2013年
湖南省,,8354,2013年
吉林省,,3096,2013年
江苏省,,9757,2013年
江西省,,6640,2013年
辽宁省,,7060,2013年
内蒙古自治区,,3075,2013年
宁夏回族自治区,,862,2013年
青海省,,795,2013年
山东省,,9948,2013年
山西省,,5141,2013年
陕西省,,5152,2013年
上海市,,3456,2013年
四川省,,11340,2013年
天津市,,2077,2013年
西藏自治区,,587,2013年
新疆维吾尔自治区,,3024,2013年
云南省,,5810,2013年
浙江省,,10003,2013年
重庆市,,3849,2013年
安徽省,,8419,2014年
北京市,,3879,2014年
福建省,,4518,2014年
甘肃省,,3983,2014年
广东省,,22238,2014年
广西壮族自治区,,6687,2014年
贵州省,,5679,2014年
海南省,,1726,2014年
河北省,,7465,2014年
河南省,,12548,2014年
黑龙江省,,4613,2014年
湖北省,,7195,2014年
湖南省,,8205,2014年
吉林省,,2892,2014年
江苏省,,9484,2014年
江西省,,5854,2014年
辽宁省,,5854,2014年
内蒙古自治区,,2875,2014年
宁夏回族自治区,,900,2014年
青海省,,814,2014年
山东省,,9970,2014年
山西省,,5668,2014年
陕西省,,5115,2014年
上海市,,3415,2014年
四川省,,10725,2014年
天津市,,2216,2014年
西藏自治区,,652,2014年
新疆维吾尔自治区,,2945,2014年
云南省,,6095,2014年
浙江省,,8358,2014年
重庆市,,3903,2014年
安徽省,,152869,2015年
北京市,,68685,2015年
福建省,,95280,2015年
甘肃省,,76208,2015年
广东省,,380284,2015年
广西壮族自治区,,129709,2015年
贵州省,,93165,2015年
海南省,,30828,2015年
河北省,,150161,2015年
河南省,,232766,2015年
黑龙江省,,92174,2015年
湖北省,,155661,2015年
湖南省,,151578,2015年
吉林省,,60802,2015年
江苏省,,177235,2015年
江西省,,105919,2015年
辽宁省,,107935,2015年
内蒙古自治区,,63020,2015年
宁夏回族自治区,,16983,2015年
青海省,,15017,2015年
山东省,,216398,2015年
山西省,,103780,2015年
陕西省,,115004,2015年
上海市,,57729,2015年
四川省,,202254,2015年
天津市,,41678,2015年
西藏自治区,,11711,2015年
新疆维吾尔自治区,,56129,2015年
云南省,,128862,2015年
浙江省,,130664,2015年
重庆市,,75123,2015年
安徽省,,7570,2016年
北京市,,3434,2016年
福建省,,4207,2016年
甘肃省,,3801,2016年
广东省,,21475,2016年
广西壮族自治区,,7430,2016年
贵州省,,5120,2016年
海南省,,1645,2016年
河北省,,7397,2016年
河南省,,12159,2016年
黑龙江省,,4791,2016年
湖北省,,7885,2016年
湖南省,,8152,2016年
吉林省,,2940,2016年
江苏省,,9063,2016年
江西省,,5829,2016年
辽宁省,,5355,2016年
内蒙古自治区,,3415,2016年
宁夏回族自治区,,889,2016年
青海省,,856,2016年
山东省,,10634,2016年
山西省,,5328,2016年
陕西省,,5849,2016年
上海市,,3103,2016年
四川省,,10583,2016年
天津市,,2224,2016年
西藏自治区,,649,2016年
新疆维吾尔自治区,,3044,2016年
云南省,,7063,2016年
浙江省,,6981,2016年
重庆市,,3699,2016年
安徽省,,6826,2017年
北京市,,3599,2017年
福建省,,4594,2017年
甘肃省,,3526,2017年
广东省,,19202,2017年
广西壮族自治区,,7284,2017年
贵州省,,5254,2017年
海南省,,1621,2017年
河北省,,7519,2017年
河南省,,11841,2017年
黑龙江省,,4258,2017年
湖北省,,8311,2017年
湖南省,,7996,2017年
吉林省,,2665,2017年
江苏省,,8558,2017年
江西省,,5633,2017年
辽宁省,,5385,2017年
内蒙古自治区,,2951,2017年
宁夏回族自治区,,1037,2017年
青海省,,802,2017年
山东省,,9779,2017年
山西省,,5315,2017年
陕西省,,5460,2017年
上海市,,3102,2017年
四川省,,10809,2017年
天津市,,2563,2017年
西藏自治区,,592,2017年
新疆维吾尔自治区,,2874,2017年
云南省,,7500,2017年
浙江省,,6881,2017年
重庆市,,3421,2017年
安徽省,,7600,2018年
北京市,,3290,2018年
福建省,,4458,2018年
甘肃省,,3557,2018年
广东省,,19017,2018年
广西壮族自治区,,7126,2018年
贵州省,,4886,2018年
海南省,,1743,2018年
河北省,,7444,2018年
河南省,,11082,2018年
黑龙江省,,4099,2018年
湖北省,,8627,2018年
湖南省,,8027,2018年
吉林省,,2671,2018年
江苏省,,8647,2018年
江西省,,5878,2018年
辽宁省,,5125,2018年
内蒙古自治区,,2846,2018年
宁夏回族自治区,,962,2018年
青海省,,781,2018年
山东省,,8963,2018年
山西省,,4797,2018年
陕西省,,5667,2018年
上海市,,3021,2018年
四川省,,9911,2018年
天津市,,2151,2018年
西藏自治区,,614,2018年
新疆维吾尔自治区,,3066,2018年
云南省,,6783,2018年
浙江省,,6345,2018年
重庆市,,3691,2018年
