name,type,value,date
江苏省,,1.57,2009年
江苏省,,1.49,2010年
江苏省,,1.46,2011年
江苏省,,1.54,2012年
江苏省,,1.39,2013年
江苏省,,1.46,2014年
江苏省,,1.45,2015年
江苏省,,1.4,2016年
江苏省,,1.39,2017年
江苏省,,1.4,2018年
江西省,,1.57,2000年
江西省,,1.38,2001年
江西省,,1.32,2002年
江西省,,1.25,2003年
江西省,,1.35,2004年
江西省,,1.67,2005年
江西省,,1.76,2006年
江西省,,2.09,2007年
江西省,,2.3,2008年
江西省,,2.64,2009年
江西省,,2.98,2010年
江西省,,3.27,2011年
江西省,,3.87,2012年
江西省,,4.31,2013年
江西省,,4.71,2014年
江西省,,5.19,2015年
江西省,,5.75,2016年
江西省,,6.14,2017年
江西省,,6.54,2018年
山东省,,0.23,2000年
山东省,,0.28,2001年
山东省,,0.36,2002年
山东省,,0.44,2003年
山东省,,0.5,2004年
山东省,,0.66,2005年
山东省,,0.8,2006年
山东省,,1.13,2007年
山东省,,1.2,2008年
山东省,,1.27,2009年
山东省,,1.36,2010年
山东省,,1.45,2011年
山东省,,1.48,2012年
山东省,,1.58,2013年
山东省,,1.67,2014年
山东省,,1.78,2015年
山东省,,1.89,2016年
山东省,,1.95,2017年
山东省,,2.22,2018年
陕西省,,0.61,2000年
陕西省,,0.63,2001年
陕西省,,0.7,2002年
陕西省,,0.8,2003年
陕西省,,1.02,2004年
陕西省,,1.14,2005年
陕西省,,1.28,2006年
陕西省,,1.44,2007年
陕西省,,1.6,2008年
陕西省,,2.01,2009年
陕西省,,2.49,2010年
陕西省,,2.82,2011年
陕西省,,3.49,2012年
陕西省,,4.02,2013年
陕西省,,4.85,2014年
陕西省,,5.41,2015年
陕西省,,6.11,2016年
陕西省,,6.66,2017年
陕西省,,7.1,2018年
四川省,,5.45,2000年
四川省,,5.84,2001年
四川省,,6.28,2002年
四川省,,7.21,2003年
四川省,,8.65,2004年
四川省,,9.79,2005年
四川省,,11.29,2006年
四川省,,13.73,2007年
四川省,,14.22,2008年
四川省,,15.74,2009年
四川省,,17.2,2010年
四川省,,18.97,2011年
四川省,,21.03,2012年
四川省,,21.97,2013年
四川省,,23.47,2014年
四川省,,24.61,2015年
四川省,,26.51,2016年
四川省,,27.78,2017年
四川省,,30.07,2018年
云南省,,7.94,2000年
云南省,,8.07,2001年
云南省,,8.36,2002年
云南省,,8.59,2003年
云南省,,9.51,2004年
云南省,,11.59,2005年
云南省,,13.82,2006年
云南省,,16.98,2007年
云南省,,17.15,2008年
云南省,,18.28,2009年
云南省,,20.73,2010年
云南省,,23.83,2011年
云南省,,27.17,2012年
