name,type,value,date
日本,JPN,13100000.00 ,2000年
日本,JPN,13127144.00 ,2001年
日本,JPN,13501420.00 ,2002年
日本,JPN,15055696.00 ,2003年
日本,JPN,16436146.00 ,2004年
日本,JPN,17055082.00 ,2005年
日本,JPN,18469710.00 ,2006年
日本,JPN,19164522.00 ,2007年
日本,JPN,18943606.00 ,2008年
日本,JPN,16285918.00 ,2009年
日本,JPN,19547865.00 ,2010年
日本,JPN,19169505.05 ,2011年
日本,JPN,20833791.00 ,2012年
日本,JPN,21049617.00 ,2013年
日本,JPN,21139091.00 ,2014年
日本,JPN,20577013.25 ,2015年
日本,JPN,20784617.00 ,2016年
日本,JPN,21904443.00 ,2017年
中国,CHN,41000000.00 ,2000年
中国,CHN,44726084.00 ,2001年
中国,CHN,55717488.00 ,2002年
中国,CHN,61898336.00 ,2003年
中国,CHN,74725444.00 ,2004年
中国,CHN,67245263.00 ,2005年
中国,CHN,84810503.00 ,2006年
中国,CHN,103823024.00 ,2007年
中国,CHN,115941970.00 ,2008年
中国,CHN,108799933.72 ,2009年
中国,CHN,142970010.00 ,2010年
中国,CHN,157422311.00 ,2011年
中国,CHN,166510600.50 ,2012年
中国,CHN,175936350.50 ,2013年
中国,CHN,186679050.50 ,2014年
中国,CHN,195276750.50 ,2015年
中国,CHN,199551750.50 ,2016年
中国,CHN,213719924.79 ,2017年
